topic,rank,word,word_lemma,word_pos,weight
22,120,lesclavage,lesclavage,NOUN,0.0018838632603538448
23,1,balbec,balbec,ADV,0.020989214702419587
23,2,albertine,albertine,NOUN,0.013477883397477249
23,3,javais,javais,AUX,0.0063328769292248736
23,4,andree,andree,NOUN,0.006135724950091679
23,5,genre,genre,NOUN,0.005511929645503596
23,6,dalbertine,dalbertine,NOUN,0.004841499407907745
23,7,peutetre,peutetr,ADJ,0.004600199856830447
23,8,mlle,mlle,NOUN,0.004519130390837909
23,9,vinteuil,vinteuil,NOUN,0.00434713939998378
23,10,colere,colere,NOUN,0.004291763498429417
23,11,jeunes filles,jeune,ADJ,0.004245423587488959
23,12,cetait,cetait,AUX,0.004199025336936614
23,13,jeunes,jeune,ADJ,0.0041939293198660025
23,14,filles,fille,NOUN,0.004189415240128013
23,15,mavait,mavait,AUX,0.004131928650124021
23,16,mlle vinteuil,mlle,NOUN,0.004003213953538786
23,17,plage,plage,NOUN,0.004002211456277195
23,18,petites,petit,ADJ,0.004000528903705215
23,19,mauvais genre,mauvais,ADJ,0.0037801565670738343
23,20,butteschaumont,butteschaumont,VERB,0.0037440391926069645
23,21,jetais,jeter,VERB,0.0036294396359524863
23,22,qualbertine,qualbertin,ADJ,0.003585642575492333
23,23,netait,neter,VERB,0.0035480726696277293
23,24,grandmere,grandmere,NOUN,0.0035372378743014957
23,25,bontemps,bontemp,NOUN,0.0035300063256332613
23,26,femme,femme,NOUN,0.003437194244790267
23,27,difficile,difficile,ADJ,0.00336536377160304
23,28,voiture,voiture,NOUN,0.0032635822609524776
23,29,instant,instant,NOUN,0.0032282073804284052
23,30,moment,moment,NOUN,0.003200656765732392
23,31,revenir,revenir,VERB,0.0031717532031187664
23,32,lair,lair,NOUN,0.003167654018593875
23,33,contraire,contraire,NOUN,0.003157832124972113
23,34,mme bontemps,mme,NOUN,0.0031548671420473778
23,35,suite,suite,NOUN,0.003134220417715131
23,36,delle,dell,ADJ,0.0031113287446032155
23,37,cause,cause,NOUN,0.003090263709374949
23,38,vrai,vrai,ADJ,0.0030655172758429585
23,39,jeune,jeune,ADJ,0.003048553392574207
